2023-02-23 03:57:14 startup archives install
2023-02-23 03:58:47 status unpacked libpcsclite1:amd64 1.9.5-3
2023-02-23 03:58:47 install libpipewire-0.3-common:all <none> 0.3.48-1ubuntu3
2023-02-23 03:58:47 status half-installed libpipewire-0.3-common:all 0.3.48-1ubuntu3
2023-02-23 03:58:47 status unpacked libpipewire-0.3-common:all 0.3.48-1ubuntu3
2023-02-23 03:58:47 install libpkcs11-helper1:amd64 <none> 1.28-1ubuntu0.22.04.1
2023-02-23 03:58:47 status half-installed libpkcs11-helper1:amd64 1.28-1ubuntu0.22.04.1
2023-02-23 03:58:47 status unpacked libpkcs11-helper1:amd64 1.28-1ubuntu0.22.04.1
2023-02-23 03:58:47 install libproxy1-plugin-gsettings:amd64 <none> 0.4.17-2
2023-02-23 03:58:47 status half-installed libproxy1-plugin-gsettings:amd64 0.4.17-2
2023-02-23 03:58:47 status unpacked libproxy1-plugin-gsettings:amd64 0.4.17-2
2023-02-23 03:58:47 install libproxy1-plugin-networkmanager:amd64 <none> 0.4.17-2
2023-02-23 03:58:47 status half-installed libproxy1-plugin-networkmanager:amd64 0.4.17-2
2023-02-23 03:58:47 status unpacked libproxy1-plugin-networkmanager:amd64 0.4.17-2
2023-02-23 03:58:47 install libyajl2:amd64 <none> 2.1.0-3build2
2023-02-23 03:58:47 status half-installed libyajl2:amd64 2.1.0-3build2
2023-02-23 03:58:47 status unpacked libyajl2:amd64 2.1.0-3build2
2023-02-23 03:58:47 install libraptor2-0:amd64 <none> 2.0.15-0ubuntu4
2023-02-23 03:58:47 status half-installed libraptor2-0:amd64 2.0.15-0ubuntu4
2023-02-23 03:58:47 status unpacked libraptor2-0:amd64 2.0.15-0ubuntu4
2023-02-23 03:58:47 install librasqal3:amd64 <none> 0.9.33-0.2ubuntu1
2023-02-23 03:58:47 status half-installed librasqal3:amd64 0.9.33-0.2ubuntu1
2023-02-23 03:58:48 status unpacked librasqal3:amd64 0.9.33-0.2ubuntu1
2023-02-23 03:58:48 install libraw20:amd64 <none> 0.20.2-2ubuntu2
2023-02-23 03:58:48 status half-installed libraw20:amd64 0.20.2-2ubuntu2
2023-02-23 03:58:48 status unpacked libraw20:amd64 0.20.2-2ubuntu2
2023-02-23 03:58:48 install librdf0:amd64 <none> 1.0.17-1.1ubuntu3
2023-02-23 03:58:48 status half-installed librdf0:amd64 1.0.17-1.1ubuntu3
2023-02-23 03:58:48 status unpacked librdf0:amd64 1.0.17-1.1ubuntu3
2023-02-23 03:58:48 install libreoffice-style-colibre:all <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status half-installed libreoffice-style-colibre:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status unpacked libreoffice-style-colibre:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 install libuno-sal3:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status half-installed libuno-sal3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status unpacked libuno-sal3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 install libuno-salhelpergcc3-3:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status half-installed libuno-salhelpergcc3-3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status unpacked libuno-salhelpergcc3-3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 install libuno-cppu3:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status half-installed libuno-cppu3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status unpacked libuno-cppu3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 install uno-libs-private:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status half-installed uno-libs-private:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status unpacked uno-libs-private:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 install libuno-cppuhelpergcc3-3:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status half-installed libuno-cppuhelpergcc3-3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status unpacked libuno-cppuhelpergcc3-3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 install libuno-purpenvhelpergcc3-3:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status half-installed libuno-purpenvhelpergcc3-3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status unpacked libuno-purpenvhelpergcc3-3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 install ure:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status half-installed ure:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status unpacked ure:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 install libreoffice-common:all <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status half-installed libreoffice-common:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status unpacked libreoffice-common:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 install libxmlsec1:amd64 <none> 1.2.33-1build2
2023-02-23 03:58:48 status half-installed libxmlsec1:amd64 1.2.33-1build2
2023-02-23 03:58:48 status unpacked libxmlsec1:amd64 1.2.33-1build2
2023-02-23 03:58:48 install libxmlsec1-nss:amd64 <none> 1.2.33-1build2
2023-02-23 03:58:48 status half-installed libxmlsec1-nss:amd64 1.2.33-1build2
2023-02-23 03:58:48 status unpacked libxmlsec1-nss:amd64 1.2.33-1build2
2023-02-23 03:58:48 install libreoffice-core:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:48 status half-installed libreoffice-core:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 status unpacked libreoffice-core:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 install libreoffice-base-core:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 status half-installed libreoffice-base-core:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 status unpacked libreoffice-base-core:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 install lp-solve:amd64 <none> 5.5.2.5-2build2
2023-02-23 03:58:49 status half-installed lp-solve:amd64 5.5.2.5-2build2
2023-02-23 03:58:49 status unpacked lp-solve:amd64 5.5.2.5-2build2
2023-02-23 03:58:49 install libwps-0.4-4:amd64 <none> 0.4.12-2build1
2023-02-23 03:58:49 status half-installed libwps-0.4-4:amd64 0.4.12-2build1
2023-02-23 03:58:49 status unpacked libwps-0.4-4:amd64 0.4.12-2build1
2023-02-23 03:58:49 install libreoffice-calc:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 status half-installed libreoffice-calc:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 status unpacked libreoffice-calc:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 install libvisio-0.1-1:amd64 <none> 0.1.7-1build5
2023-02-23 03:58:49 status half-installed libvisio-0.1-1:amd64 0.1.7-1build5
2023-02-23 03:58:49 status unpacked libvisio-0.1-1:amd64 0.1.7-1build5
2023-02-23 03:58:49 install libwpd-0.10-10:amd64 <none> 0.10.3-2build1
2023-02-23 03:58:49 status half-installed libwpd-0.10-10:amd64 0.10.3-2build1
2023-02-23 03:58:49 status unpacked libwpd-0.10-10:amd64 0.10.3-2build1
2023-02-23 03:58:49 install libwpg-0.3-3:amd64 <none> 0.3.3-1build3
2023-02-23 03:58:49 status half-installed libwpg-0.3-3:amd64 0.3.3-1build3
2023-02-23 03:58:49 status unpacked libwpg-0.3-3:amd64 0.3.3-1build3
2023-02-23 03:58:49 install libreoffice-draw:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 status half-installed libreoffice-draw:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 status unpacked libreoffice-draw:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 install libreoffice-gnome:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 status half-installed libreoffice-gnome:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 status unpacked libreoffice-gnome:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 install libreoffice-gtk3:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:49 status half-installed libreoffice-gtk3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status unpacked libreoffice-gtk3:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 install libreoffice-impress:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status half-installed libreoffice-impress:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status unpacked libreoffice-impress:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 install libreoffice-math:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status half-installed libreoffice-math:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status unpacked libreoffice-math:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 install libreoffice-style-breeze:all <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status half-installed libreoffice-style-breeze:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status unpacked libreoffice-style-breeze:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 install libreoffice-style-elementary:all <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status half-installed libreoffice-style-elementary:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status unpacked libreoffice-style-elementary:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 install libreoffice-style-yaru:all <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status half-installed libreoffice-style-yaru:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status unpacked libreoffice-style-yaru:all 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 install libreoffice-writer:amd64 <none> 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status half-installed libreoffice-writer:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 status unpacked libreoffice-writer:amd64 1:7.3.7-0ubuntu0.22.04.1
2023-02-23 03:58:50 install libsasl2-modules:amd64 <none> 2.1.27+dfsg2-3ubuntu1.1
2023-02-23 03:58:50 status half-installed libsasl2-modules:amd64 2.1.27+dfsg2-3ubuntu1.1
2023-02-23 03:58:50 status unpacked libsasl2-modules:amd64 2.1.27+dfsg2-3ubuntu1.1
2023-02-23 03:58:50 install libsasl2-modules-gssapi-mit:amd64 <none> 2.1.27+dfsg2-3ubuntu1.1
2023-02-23 03:58:50 status half-installed libsasl2-modules-gssapi-mit:amd64 2.1.27+dfsg2-3ubuntu1.1
2023-02-23 03:58:50 status unpacked libsasl2-modules-gssapi-mit:amd64 2.1.27+dfsg2-3ubuntu1.1
2023-02-23 03:58:50 install libtcl8.6:amd64 <none> 8.6.12+dfsg-1build1
2023-02-23 03:58:50 status half-installed libtcl8.6:amd64 8.6.12+dfsg-1build1
2023-02-23 03:58:50 status unpacked libtcl8.6:amd64 8.6.12+dfsg-1build1
2023-02-23 03:58:50 install libteamdctl0:amd64 <none> 1.31-1build2
2023-02-23 03:58:50 status half-installed libteamdctl0:amd64 1.31-1build2
2023-02-23 03:58:50 status unpacked libteamdctl0:amd64 1.31-1build2
2023-02-23 03:58:50 install libtie-ixhash-perl:all <none> 1.23-2.1
2023-02-23 03:58:50 status half-installed libtie-ixhash-perl:all 1.23-2.1
2023-02-23 03:58:50 status unpacked libtie-ixhash-perl:all 1.23-2.1
2023-02-23 03:58:50 install libu2f-udev:all <none> 1.1.10-3build2
2023-02-23 03:58:50 status half-installed libu2f-udev:all 1.1.10-3build2
2023-02-23 03:58:50 status unpacked libu2f-udev:all 1.1.10-3build2
2023-02-23 03:58:50 install libvncclient1:amd64 <none> 0.9.13+dfsg-3build2
2023-02-23 03:58:50 status half-installed libvncclient1:amd64 0.9.13+dfsg-3build2
2023-02-23 03:58:50 status unpacked libvncclient1:amd64 0.9.13+dfsg-3build2
2023-02-23 03:58:50 install libvulkan1:amd64 <none> 1.3.204.1-2
2023-02-23 03:58:50 status half-installed libvulkan1:amd64 1.3.204.1-2
2023-02-23 03:58:50 status unpacked libvulkan1:amd64 1.3.204.1-2
2023-02-23 03:58:50 install libwacom-bin:amd64 <none> 2.2.0-1
2023-02-23 03:58:50 status half-installed libwacom-bin:amd64 2.2.0-1
2023-02-23 03:58:50 status unpacked libwacom-bin:amd64 2.2.0-1
2023-02-23 03:58:50 install libwmflite-0.2-7:amd64 <none> 0.2.12-5ubuntu1
2023-02-23 03:58:50 status half-installed libwmflite-0.2-7:amd64 0.2.12-5ubuntu1
2023-02-23 03:58:51 status unpacked libwmflite-0.2-7:amd64 0.2.12-5ubuntu1
2023-02-23 03:58:51 install libwmf-0.2-7:amd64 <none> 0.2.12-5ubuntu1
2023-02-23 03:58:51 status half-installed libwmf-0.2-7:amd64 0.2.12-5ubuntu1
2023-02-23 03:58:51 status unpacked libwmf-0.2-7:amd64 0.2.12-5ubuntu1
2023-02-23 03:58:51 install libwmf-0.2-7-gtk:amd64 <none> 0.2.12-5ubuntu1
2023-02-23 03:58:51 status half-installed libwmf-0.2-7-gtk:amd64 0.2.12-5ubuntu1
2023-02-23 03:58:51 status unpacked libwmf-0.2-7-gtk:amd64 0.2.12-5ubuntu1
2023-02-23 03:58:51 install libwmf0.2-7-gtk:amd64 <none> 0.2.12-5ubuntu1
2023-02-23 03:58:51 status half-installed libwmf0.2-7-gtk:amd64 0.2.12-5ubuntu1
2023-02-23 03:58:51 status unpacked libwmf0.2-7-gtk:amd64 0.2.12-5ubuntu1
2023-02-23 03:58:51 install libx11-protocol-perl:all <none> 0.56-7.1
2023-02-23 03:58:51 status half-installed libx11-protocol-perl:all 0.56-7.1
2023-02-23 03:58:51 status unpacked libx11-protocol-perl:all 0.56-7.1
2023-02-23 03:58:51 install libxatracker2:amd64 <none> 22.2.5-0ubuntu0.1~22.04.1
2023-02-23 03:58:51 status half-installed libxatracker2:amd64 22.2.5-0ubuntu0.1~22.04.1
2023-02-23 03:58:51 status unpacked libxatracker2:amd64 22.2.5-0ubuntu0.1~22.04.1
2023-02-23 03:58:51 install libxcb-shape0:amd64 <none> 1.14-3ubuntu3
2023-02-23 03:58:51 status half-installed libxcb-shape0:amd64 1.14-3ubuntu3
2023-02-23 03:58:51 status unpacked libxcb-shape0:amd64 1.14-3ubuntu3
2023-02-23 03:58:51 install libxcb-xv0:amd64 <none> 1.14-3ubuntu3
2023-02-23 03:58:51 status half-installed libxcb-xv0:amd64 1.14-3ubuntu3
2023-02-23 03:58:51 status unpacked libxcb-xv0:amd64 1.14-3ubuntu3
2023-02-23 03:58:51 install libxml-xpathengine-perl:all <none> 0.14-1
2023-02-23 03:58:51 status half-installed libxml-xpathengine-perl:all 0.14-1
2023-02-23 03:58:51 status unpacked libxml-xpathengine-perl:all 0.14-1
2023-02-23 03:58:51 install libxss1:amd64 <none> 1:1.2.3-1build2
2023-02-23 03:58:51 status half-installed libxss1:amd64 1:1.2.3-1build2
2023-02-23 03:58:51 status unpacked libxss1:amd64 1:1.2.3-1build2
2023-02-23 03:58:51 install libxvmc1:amd64 <none> 2:1.0.12-2build2
2023-02-23 03:58:51 status half-installed libxvmc1:amd64 2:1.0.12-2build2
2023-02-23 03:58:51 status unpacked libxvmc1:amd64 2:1.0.12-2build2
2023-02-23 03:58:51 install libxxf86dga1:amd64 <none> 2:1.1.5-0ubuntu3
2023-02-23 03:58:51 status half-installed libxxf86dga1:amd64 2:1.1.5-0ubuntu3
2023-02-23 03:58:51 status unpacked libxxf86dga1:amd64 2:1.1.5-0ubuntu3
2023-02-23 03:58:51 install linux-firmware:all <none> 20220329.git681281e4-0ubuntu3.10
2023-02-23 03:58:51 status half-installed linux-firmware:all 20220329.git681281e4-0ubuntu3.10
2023-02-23 03:58:54 status unpacked linux-firmware:all 20220329.git681281e4-0ubuntu3.10
2023-02-23 03:58:54 install linux-modules-5.19.0-32-generic:amd64 <none> 5.19.0-32.33~22.04.1
2023-02-23 03:58:54 status half-installed linux-modules-5.19.0-32-generic:amd64 5.19.0-32.33~22.04.1
2023-02-23 03:58:54 status unpacked linux-modules-5.19.0-32-generic:amd64 5.19.0-32.33~22.04.1
2023-02-23 03:58:54 install linux-image-5.19.0-32-generic:amd64 <none> 5.19.0-32.33~22.04.1
2023-02-23 03:58:54 status half-installed linux-image-5.19.0-32-generic:amd64 5.19.0-32.33~22.04.1
2023-02-23 03:58:55 status unpacked linux-image-5.19.0-32-generic:amd64 5.19.0-32.33~22.04.1
2023-02-23 03:58:55 install wireless-regdb:all <none> 2022.06.06-0ubuntu1~22.04.1
2023-02-23 03:58:55 status half-installed wireless-regdb:all 2022.06.06-0ubuntu1~22.04.1
2023-02-23 03:58:55 status unpacked wireless-regdb:all 2022.06.06-0ubuntu1~22.04.1
2023-02-23 03:58:55 install linux-modules-extra-5.19.0-32-generic:amd64 <none> 5.19.0-32.33~22.04.1
2023-02-23 03:58:55 status half-installed linux-modules-extra-5.19.0-32-generic:amd64 5.19.0-32.33~22.04.1
2023-02-23 03:58:56 status unpacked linux-modules-extra-5.19.0-32-generic:amd64 5.19.0-32.33~22.04.1
2023-02-23 03:58:56 install intel-microcode:amd64 <none> 3.20220809.0ubuntu0.22.04.1
2023-02-23 03:58:56 status half-installed intel-microcode:amd64 3.20220809.0ubuntu0.22.04.1
2023-02-23 03:58:56 status unpacked intel-microcode:amd64 3.20220809.0ubuntu0.22.04.1
2023-02-23 03:58:56 install amd64-microcode:amd64 <none> 3.20191218.1ubuntu2
2023-02-23 03:58:56 status half-installed amd64-microcode:amd64 3.20191218.1ubuntu2
2023-02-23 03:58:56 status unpacked amd64-microcode:amd64 3.20191218.1ubuntu2
2023-02-23 03:58:56 install linux-image-generic-hwe-22.04:amd64 <none> 5.19.0.32.33~22.04.9
2023-02-23 03:58:56 status half-installed linux-image-generic-hwe-22.04:amd64 5.19.0.32.33~22.04.9
2023-02-23 03:58:56 status unpacked linux-image-generic-hwe-22.04:amd64 5.19.0.32.33~22.04.9
2023-02-23 03:58:56 install linux-hwe-5.19-headers-5.19.0-32:all <none> 5.19.0-32.33~22.04.1
2023-02-23 03:58:56 status half-installed linux-hwe-5.19-headers-5.19.0-32:all 5.19.0-32.33~22.04.1
2023-02-23 03:58:58 status unpacked linux-hwe-5.19-headers-5.19.0-32:all 5.19.0-32.33~22.04.1
2023-02-23 03:58:58 install linux-headers-5.19.0-32-generic:amd64 <none> 5.19.0-32.33~22.04.1
2023-02-23 03:58:58 status half-installed linux-headers-5.19.0-32-generic:amd64 5.19.0-32.33~22.04.1
2023-02-23 03:58:58 status unpacked linux-headers-5.19.0-32-generic:amd64 5.19.0-32.33~22.04.1
2023-02-23 03:58:59 install linux-headers-generic-hwe-22.04:amd64 <none> 5.19.0.32.33~22.04.9
2023-02-23 03:58:59 status half-installed linux-headers-generic-hwe-22.04:amd64 5.19.0.32.33~22.04.9
2023-02-23 03:58:59 status unpacked linux-headers-generic-hwe-22.04:amd64 5.19.0.32.33~22.04.9
2023-02-23 03:58:59 install linux-generic-hwe-22.04:amd64 <none> 5.19.0.32.33~22.04.9
2023-02-23 03:58:59 status half-installed linux-generic-hwe-22.04:amd64 5.19.0.32.33~22.04.9
2023-02-23 03:58:59 status unpacked linux-generic-hwe-22.04:amd64 5.19.0.32.33~22.04.9
2023-02-23 03:58:59 install media-player-info:all <none> 24-2
2023-02-23 03:58:59 status half-installed media-player-info:all 24-2
2023-02-23 03:58:59 status unpacked media-player-info:all 24-2
2023-02-23 03:58:59 install memtest86+:amd64 <none> 5.31b+dfsg-4
2023-02-23 03:58:59 status half-installed memtest86+:amd64 5.31b+dfsg-4
2023-02-23 03:58:59 status unpacked memtest86+:amd64 5.31b+dfsg-4
2023-02-23 03:58:59 install mesa-vulkan-drivers:amd64 <none> 22.2.5-0ubuntu0.1~22.04.1
2023-02-23 03:58:59 status half-installed mesa-vulkan-drivers:amd64 22.2.5-0ubuntu0.1~22.04.1
2023-02-23 03:58:59 status unpacked mesa-vulkan-drivers:amd64 22.2.5-0ubuntu0.1~22.04.1
2023-02-23 03:58:59 install modemmanager:amd64 <none> 1.18.6-1
2023-02-23 03:58:59 status half-installed modemmanager:amd64 1.18.6-1
2023-02-23 03:58:59 status unpacked modemmanager:amd64 1.18.6-1
2023-02-23 03:58:59 install mousetweaks:amd64 <none> 3.32.0-3build2
2023-02-23 03:58:59 status half-installed mousetweaks:amd64 3.32.0-3build2
2023-02-23 03:58:59 status unpacked mousetweaks:amd64 3.32.0-3build2
2023-02-23 03:58:59 install nautilus-extension-gnome-terminal:amd64 <none> 3.44.0-1ubuntu1
2023-02-23 03:58:59 status half-installed nautilus-extension-gnome-terminal:amd64 3.44.0-1ubuntu1
2023-02-23 03:58:59 status unpacked nautilus-extension-gnome-terminal:amd64 3.44.0-1ubuntu1
2023-02-23 03:58:59 install nautilus-sendto:amd64 <none> 3.8.6-4
2023-02-23 03:58:59 status half-installed nautilus-sendto:amd64 3.8.6-4
2023-02-23 03:58:59 status unpacked nautilus-sendto:amd64 3.8.6-4
2023-02-23 03:58:59 install nautilus-share:amd64 <none> 0.7.3-2ubuntu6
2023-02-23 03:58:59 status half-installed nautilus-share:amd64 0.7.3-2ubuntu6
2023-02-23 03:58:59 status unpacked nautilus-share:amd64 0.7.3-2ubuntu6
2023-02-23 03:58:59 install network-manager:amd64 <none> 1.36.6-0ubuntu2
2023-02-23 03:58:59 status half-installed network-manager:amd64 1.36.6-0ubuntu2
2023-02-23 03:58:59 status unpacked network-manager:amd64 1.36.6-0ubuntu2
2023-02-23 03:58:59 install network-manager-config-connectivity-ubuntu:all <none> 1.36.6-0ubuntu2
2023-02-23 03:58:59 status half-installed network-manager-config-connectivity-ubuntu:all 1.36.6-0ubuntu2
2023-02-23 03:58:59 status unpacked network-manager-config-connectivity-ubuntu:all 1.36.6-0ubuntu2
2023-02-23 03:58:59 install network-manager-gnome:amd64 <none> 1.24.0-1ubuntu3
2023-02-23 03:58:59 status half-installed network-manager-gnome:amd64 1.24.0-1ubuntu3
2023-02-23 03:58:59 status unpacked network-manager-gnome:amd64 1.24.0-1ubuntu3
2023-02-23 03:58:59 install openvpn:amd64 <none> 2.5.5-1ubuntu3.1
2023-02-23 03:58:59 status half-installed openvpn:amd64 2.5.5-1ubuntu3.1
2023-02-23 03:58:59 status unpacked openvpn:amd64 2.5.5-1ubuntu3.1
2023-02-23 03:58:59 install network-manager-openvpn:amd64 <none> 1.8.18-1
2023-02-23 03:58:59 status half-installed network-manager-openvpn:amd64 1.8.18-1
2023-02-23 03:58:59 status unpacked network-manager-openvpn:amd64 1.8.18-1
2023-02-23 03:58:59 install network-manager-openvpn-gnome:amd64 <none> 1.8.18-1
2023-02-23 03:58:59 status half-installed network-manager-openvpn-gnome:amd64 1.8.18-1
2023-02-23 03:58:59 status unpacked network-manager-openvpn-gnome:amd64 1.8.18-1
2023-02-23 03:58:59 install ppp:amd64 <none> 2.4.9-1+1ubuntu3
2023-02-23 03:58:59 status half-installed ppp:amd64 2.4.9-1+1ubuntu3
2023-02-23 03:58:59 status unpacked ppp:amd64 2.4.9-1+1ubuntu3
2023-02-23 03:58:59 install pptp-linux:amd64 <none> 1.10.0-1build3
